id,user_id,schedule,drinking,smoking,workout_freq,diet,pet_view,spending_view,saving_view,travel_pref,interests,personality,created_at,updated_at
1669,1669,late,often,often,daily,halal,ok,luxury,aggressive,"[""roadtrip""]","[""hiking"", ""yoga"", ""boardgame"", ""running""]",ESFJ,2025-08-17 11:18:51,2025-08-17 11:18:51
1670,1670,late,never,never,weekly,normal,ok,luxury,balanced,"[""roadtrip"", ""sea"", ""island""]","[""coding"", ""movie"", ""hiking""]",,2025-08-26 11:18:51,2025-08-26 11:18:51
1671,1671,late,often,occasionally,weekly,halal,reject,frugal,aggressive,"[""sea""]","[""boardgame"", ""movie""]",ESFJ,2025-07-05 11:18:51,2025-07-05 11:18:51
1672,1672,normal,often,occasionally,daily,keto,love,frugal,balanced,"[""island"", ""museum"", ""mountain""]","[""music"", ""cooking"", ""football"", ""boardgame"", ""hiking"", ""reading""]",ENTP,2025-06-30 11:18:51,2025-06-30 11:18:51
1673,1673,late,never,occasionally,3+weekly,vegan,reject,luxury,balanced,"[""roadtrip""]","[""coding"", ""yoga"", ""music"", ""hiking""]",ISTP,2025-08-17 11:18:51,2025-08-17 11:18:51
1674,1674,late,occasionally,never,3+weekly,vegan,ok,luxury,aggressive,"[""sea"", ""roadtrip""]","[""music"", ""coding"", ""travel"", ""running"", ""boardgame""]",,2025-07-22 11:18:51,2025-07-22 11:18:51
1675,1675,late,occasionally,often,weekly,vegetarian,love,luxury,aggressive,"[""citywalk""]","[""reading"", ""football"", ""movie""]",ISFJ,2025-08-20 11:18:51,2025-08-20 11:18:51
1676,1676,normal,occasionally,often,3+weekly,normal,love,frugal,aggressive,"[""mountain""]","[""gaming"", ""basketball""]",ESFJ,2025-08-03 11:18:51,2025-08-03 11:18:51
1677,1677,normal,often,occasionally,daily,vegan,ok,frugal,conservative,"[""museum"", ""citywalk""]","[""photography"", ""boardgame"", ""coding""]",ISFJ,2025-08-30 11:18:51,2025-08-30 11:18:51
1678,1678,normal,often,often,none,vegan,allergic,balanced,balanced,"[""museum"", ""island""]","[""cooking"", ""boardgame""]",,2025-06-19 11:18:51,2025-06-19 11:18:51
1679,1679,normal,occasionally,often,daily,vegetarian,allergic,frugal,aggressive,"[""mountain"", ""museum""]","[""gaming"", ""travel"", ""basketball"", ""hiking"", ""boardgame""]",,2025-08-19 11:18:51,2025-08-19 11:18:51
1680,1680,late,occasionally,often,none,vegetarian,love,balanced,conservative,"[""sea""]","[""football"", ""movie"", ""coding""]",,2025-07-30 11:18:51,2025-07-30 11:18:51
1681,1681,early,never,never,daily,vegetarian,reject,luxury,aggressive,"[""museum"", ""desert""]","[""boardgame"", ""coding"", ""yoga"", ""travel"", ""basketball""]",INTJ,2025-07-08 11:18:51,2025-07-08 11:18:51
1682,1682,normal,occasionally,never,3+weekly,normal,allergic,balanced,conservative,"[""mountain"", ""museum"", ""sea""]","[""yoga"", ""cooking"", ""travel"", ""movie""]",,2025-07-27 11:18:51,2025-07-27 11:18:51
1683,1683,normal,never,occasionally,none,normal,love,luxury,balanced,"[""mountain""]","[""movie"", ""gaming"", ""running"", ""photography"", ""travel"", ""hiking""]",ENTP,2025-08-29 11:18:51,2025-08-29 11:18:51
1684,1684,late,never,occasionally,3+weekly,normal,ok,frugal,balanced,"[""sea"", ""desert"", ""island""]","[""boardgame"", ""music"", ""yoga"", ""coding""]",ISFJ,2025-06-27 11:18:51,2025-06-27 11:18:51
1685,1685,late,never,often,weekly,low_carb,allergic,luxury,conservative,"[""desert"", ""citywalk""]","[""cooking"", ""boardgame"", ""coding""]",INTJ,2025-09-01 11:18:51,2025-09-01 11:18:51
1686,1686,late,never,occasionally,weekly,low_carb,love,luxury,aggressive,"[""mountain"", ""citywalk"", ""desert""]","[""coding"", ""football""]",,2025-06-16 11:18:51,2025-06-16 11:18:51
1687,1687,late,occasionally,occasionally,3+weekly,keto,ok,frugal,conservative,"[""citywalk"", ""desert"", ""sea""]","[""cooking"", ""hiking"", ""reading""]",INTJ,2025-08-17 11:18:51,2025-08-17 11:18:51
1688,1688,late,occasionally,never,3+weekly,vegetarian,reject,frugal,balanced,"[""citywalk""]","[""yoga"", ""gaming"", ""reading""]",ESFJ,2025-08-31 11:18:51,2025-08-31 11:18:51
1689,1689,normal,often,never,daily,keto,allergic,frugal,balanced,"[""sea"", ""desert"", ""museum""]","[""travel"", ""football"", ""running""]",ISTP,2025-08-24 11:18:51,2025-08-24 11:18:51
1690,1690,early,often,never,none,halal,reject,balanced,balanced,"[""desert""]","[""travel"", ""running"", ""coding""]",ESFJ,2025-07-01 11:18:51,2025-07-01 11:18:51
1691,1691,normal,occasionally,often,weekly,halal,love,balanced,balanced,"[""mountain""]","[""coding"", ""travel"", ""movie"", ""reading"", ""gaming""]",ENTP,2025-07-20 11:18:51,2025-07-20 11:18:51
1692,1692,early,occasionally,occasionally,weekly,vegetarian,love,luxury,conservative,"[""island"", ""roadtrip""]","[""movie"", ""gaming"", ""coding"", ""yoga"", ""cooking"", ""running""]",ENFP,2025-06-17 11:18:51,2025-06-17 11:18:51
1693,1693,early,often,often,daily,halal,reject,balanced,conservative,"[""mountain""]","[""cooking"", ""travel"", ""music"", ""basketball"", ""movie"", ""yoga""]",ENFP,2025-07-10 11:18:51,2025-07-10 11:18:51
1694,1694,early,often,occasionally,weekly,halal,ok,luxury,conservative,"[""mountain"", ""museum""]","[""yoga"", ""basketball"", ""gaming"", ""travel""]",ISFJ,2025-07-09 11:18:51,2025-07-09 11:18:51
1695,1695,normal,never,never,none,halal,allergic,balanced,conservative,"[""museum"", ""roadtrip"", ""island""]","[""movie"", ""travel"", ""boardgame"", ""football"", ""hiking""]",ENFP,2025-08-29 11:18:51,2025-08-29 11:18:51
1696,1696,normal,never,often,weekly,vegetarian,reject,luxury,aggressive,"[""mountain"", ""citywalk"", ""desert""]","[""basketball"", ""yoga"", ""gaming"", ""cooking"", ""boardgame""]",ISTP,2025-06-27 11:18:51,2025-06-27 11:18:51
1697,1697,normal,often,often,daily,vegan,ok,frugal,aggressive,"[""museum"", ""citywalk"", ""desert""]","[""basketball"", ""movie"", ""coding"", ""football""]",,2025-08-14 11:18:51,2025-08-14 11:18:51
1698,1698,late,often,occasionally,weekly,normal,reject,luxury,balanced,"[""citywalk""]","[""yoga"", ""boardgame"", ""cooking"", ""movie"", ""photography""]",ESFJ,2025-07-03 11:18:51,2025-07-03 11:18:51
1699,1699,normal,occasionally,often,none,low_carb,reject,balanced,aggressive,"[""citywalk"", ""desert""]","[""travel"", ""yoga"", ""running"", ""photography"", ""football""]",ESFJ,2025-08-21 11:18:51,2025-08-21 11:18:51
1700,1700,late,often,occasionally,none,low_carb,love,balanced,balanced,"[""mountain"", ""roadtrip""]","[""cooking"", ""boardgame"", ""basketball"", ""movie"", ""travel""]",ISFJ,2025-09-09 11:18:51,2025-09-09 11:18:51
1701,1701,late,occasionally,never,3+weekly,normal,love,luxury,conservative,"[""citywalk"", ""roadtrip""]","[""cooking"", ""gaming"", ""boardgame"", ""basketball"", ""photography""]",ENFP,2025-07-23 11:18:51,2025-07-23 11:18:51
1702,1702,late,never,occasionally,daily,low_carb,reject,frugal,conservative,"[""sea"", ""mountain"", ""museum""]","[""running"", ""gaming""]",ISTP,2025-09-01 11:18:51,2025-09-01 11:18:51
1703,1703,early,often,occasionally,3+weekly,keto,allergic,frugal,conservative,"[""desert"", ""mountain""]","[""hiking"", ""photography"", ""coding"", ""cooking"", ""football""]",ISFJ,2025-06-20 11:18:51,2025-06-20 11:18:51
1704,1704,late,occasionally,never,none,halal,reject,frugal,conservative,"[""roadtrip""]","[""movie"", ""travel"", ""basketball"", ""gaming"", ""photography""]",ENTP,2025-07-01 11:18:51,2025-07-01 11:18:51
1705,1705,early,never,occasionally,3+weekly,keto,ok,balanced,conservative,"[""sea""]","[""gaming"", ""travel"", ""basketball""]",ESFJ,2025-07-30 11:18:51,2025-07-30 11:18:51
1706,1706,late,occasionally,often,none,vegan,ok,frugal,conservative,"[""sea""]","[""photography"", ""yoga"", ""football"", ""basketball""]",ESFJ,2025-09-08 11:18:51,2025-09-08 11:18:51
1707,1707,normal,often,occasionally,daily,vegetarian,love,balanced,balanced,"[""island"", ""sea"", ""roadtrip""]","[""cooking"", ""travel"", ""reading""]",ENTP,2025-06-19 11:18:51,2025-06-19 11:18:51
1708,1708,normal,occasionally,often,daily,normal,allergic,balanced,balanced,"[""museum"", ""roadtrip"", ""island""]","[""gaming"", ""yoga"", ""movie"", ""cooking""]",ISFJ,2025-07-06 11:18:51,2025-07-06 11:18:51
1709,1709,late,occasionally,never,daily,halal,reject,luxury,conservative,"[""mountain""]","[""hiking"", ""yoga"", ""travel"", ""cooking""]",ENFP,2025-06-12 11:18:51,2025-06-12 11:18:51
1710,1710,normal,often,occasionally,none,keto,love,luxury,conservative,"[""mountain"", ""desert""]","[""yoga"", ""movie"", ""hiking"", ""running""]",ISTP,2025-07-28 11:18:51,2025-07-28 11:18:51
1711,1711,early,occasionally,often,3+weekly,vegetarian,love,balanced,balanced,"[""sea"", ""roadtrip"", ""island""]","[""gaming"", ""travel""]",ESFJ,2025-08-30 11:18:51,2025-08-30 11:18:51
1712,1712,early,occasionally,occasionally,daily,vegan,love,luxury,aggressive,"[""island"", ""citywalk""]","[""cooking"", ""coding"", ""photography""]",ENFP,2025-08-03 11:18:51,2025-08-03 11:18:51
1713,1713,normal,often,often,daily,halal,allergic,balanced,aggressive,"[""roadtrip""]","[""reading"", ""movie"", ""boardgame"", ""hiking"", ""coding""]",ISTP,2025-06-20 11:18:51,2025-06-20 11:18:51
1714,1714,late,occasionally,never,daily,low_carb,reject,frugal,balanced,"[""mountain"", ""island""]","[""coding"", ""photography"", ""gaming"", ""boardgame"", ""yoga"", ""running""]",,2025-08-24 11:18:51,2025-08-24 11:18:51
1715,1715,late,often,never,daily,vegetarian,ok,luxury,balanced,"[""citywalk"", ""island""]","[""photography"", ""movie"", ""boardgame"", ""travel"", ""reading""]",ENTP,2025-08-19 11:18:51,2025-08-19 11:18:51
1716,1716,early,never,occasionally,weekly,normal,ok,balanced,conservative,"[""island""]","[""photography"", ""travel"", ""reading""]",ISFJ,2025-07-18 11:18:51,2025-07-18 11:18:51
1717,1717,late,occasionally,often,weekly,normal,love,luxury,aggressive,"[""museum"", ""mountain"", ""roadtrip""]","[""running"", ""movie"", ""yoga"", ""basketball"", ""boardgame"", ""photography""]",ISTP,2025-06-19 11:18:51,2025-06-19 11:18:51
1718,1718,late,often,occasionally,none,low_carb,allergic,frugal,aggressive,"[""mountain""]","[""cooking"", ""coding"", ""photography"", ""hiking""]",ISTP,2025-07-10 11:18:51,2025-07-10 11:18:51
1719,1719,late,never,occasionally,none,vegan,reject,frugal,balanced,"[""island""]","[""boardgame"", ""travel""]",ISTP,2025-08-26 11:18:51,2025-08-26 11:18:51
1720,1720,early,often,never,weekly,low_carb,love,luxury,conservative,"[""desert"", ""mountain"", ""sea""]","[""coding"", ""basketball"", ""yoga"", ""reading""]",ENTP,2025-09-03 11:18:51,2025-09-03 11:18:51
1721,1721,normal,never,often,3+weekly,vegan,allergic,balanced,balanced,"[""sea"", ""desert""]","[""basketball"", ""photography""]",ISFJ,2025-07-20 11:18:51,2025-07-20 11:18:51
1722,1722,late,occasionally,occasionally,3+weekly,keto,reject,balanced,balanced,"[""sea""]","[""football"", ""movie"", ""music"", ""cooking""]",,2025-07-19 11:18:51,2025-07-19 11:18:51
1723,1723,late,occasionally,often,none,keto,allergic,luxury,balanced,"[""roadtrip""]","[""hiking"", ""boardgame"", ""yoga"", ""cooking"", ""football"", ""reading""]",ENTP,2025-06-29 11:18:51,2025-06-29 11:18:51
1724,1724,early,occasionally,occasionally,none,halal,love,luxury,aggressive,"[""mountain""]","[""photography"", ""yoga"", ""music""]",INTJ,2025-07-05 11:18:51,2025-07-05 11:18:51
1725,1725,late,occasionally,never,daily,vegetarian,love,frugal,conservative,"[""island"", ""roadtrip""]","[""hiking"", ""coding""]",ENTP,2025-07-24 11:18:51,2025-07-24 11:18:51
1726,1726,late,often,often,daily,vegetarian,love,frugal,balanced,"[""citywalk"", ""museum"", ""roadtrip""]","[""coding"", ""gaming"", ""music"", ""photography"", ""cooking"", ""running""]",INTJ,2025-06-16 11:18:51,2025-06-16 11:18:51
1727,1727,late,never,never,weekly,normal,reject,frugal,conservative,"[""mountain"", ""roadtrip""]","[""basketball"", ""hiking""]",,2025-06-12 11:18:51,2025-06-12 11:18:51
1728,1728,late,occasionally,never,3+weekly,low_carb,love,balanced,conservative,"[""sea""]","[""cooking"", ""music""]",INTJ,2025-07-30 11:18:51,2025-07-30 11:18:51
1729,1729,late,often,often,weekly,low_carb,love,frugal,aggressive,"[""roadtrip""]","[""movie"", ""gaming"", ""photography"", ""running"", ""cooking""]",ESFJ,2025-06-14 11:18:51,2025-06-14 11:18:51
1730,1730,normal,never,never,daily,low_carb,reject,frugal,balanced,"[""desert"", ""citywalk""]","[""travel"", ""music"", ""football"", ""basketball""]",INTJ,2025-08-21 11:18:51,2025-08-21 11:18:51
1731,1731,late,never,occasionally,daily,vegan,love,frugal,conservative,"[""citywalk"", ""mountain""]","[""reading"", ""music"", ""travel"", ""football"", ""photography"", ""yoga""]",ESFJ,2025-08-21 11:18:51,2025-08-21 11:18:51
1732,1732,normal,never,occasionally,none,vegetarian,allergic,luxury,aggressive,"[""island"", ""museum""]","[""coding"", ""running"", ""music"", ""reading"", ""gaming"", ""yoga""]",INTJ,2025-08-15 11:18:51,2025-08-15 11:18:51
1733,1733,late,occasionally,never,3+weekly,low_carb,allergic,frugal,conservative,"[""mountain"", ""island""]","[""basketball"", ""running"", ""boardgame"", ""gaming"", ""reading"", ""hiking""]",INTJ,2025-07-07 11:18:51,2025-07-07 11:18:51
1734,1734,early,often,occasionally,none,keto,allergic,luxury,conservative,"[""citywalk"", ""mountain"", ""museum""]","[""coding"", ""music"", ""gaming"", ""hiking""]",,2025-06-13 11:18:51,2025-06-13 11:18:51
1735,1735,early,occasionally,often,3+weekly,keto,allergic,luxury,balanced,"[""museum"", ""citywalk"", ""mountain""]","[""yoga"", ""music"", ""travel"", ""boardgame""]",ENTP,2025-07-12 11:18:51,2025-07-12 11:18:51
1736,1736,late,never,never,none,vegan,reject,luxury,aggressive,"[""sea"", ""island""]","[""football"", ""music"", ""gaming"", ""boardgame"", ""basketball"", ""coding""]",,2025-07-07 11:18:51,2025-07-07 11:18:51
1737,1737,normal,never,often,daily,normal,reject,balanced,conservative,"[""sea""]","[""travel"", ""photography"", ""cooking"", ""gaming"", ""running"", ""movie""]",ISTP,2025-06-19 11:18:51,2025-06-19 11:18:51
1738,1738,late,never,never,daily,low_carb,ok,frugal,aggressive,"[""mountain"", ""island"", ""museum""]","[""hiking"", ""football""]",INTJ,2025-07-24 11:18:51,2025-07-24 11:18:51
1739,1739,early,often,often,daily,low_carb,reject,frugal,conservative,"[""roadtrip"", ""citywalk""]","[""boardgame"", ""cooking"", ""reading"", ""coding"", ""hiking""]",ENFP,2025-07-26 11:18:51,2025-07-26 11:18:51
1740,1740,early,occasionally,occasionally,3+weekly,halal,love,frugal,conservative,"[""island""]","[""gaming"", ""movie"", ""cooking"", ""reading"", ""football""]",INTJ,2025-06-17 11:18:51,2025-06-17 11:18:51
1741,1741,late,often,often,3+weekly,normal,love,frugal,conservative,"[""roadtrip""]","[""coding"", ""reading"", ""yoga"", ""running""]",ENTP,2025-07-28 11:18:51,2025-07-28 11:18:51
1742,1742,normal,occasionally,occasionally,3+weekly,halal,love,frugal,balanced,"[""mountain""]","[""reading"", ""cooking"", ""running""]",ISFJ,2025-08-07 11:18:51,2025-08-07 11:18:51
1743,1743,late,occasionally,never,3+weekly,vegan,love,balanced,conservative,"[""sea"", ""mountain"", ""museum""]","[""hiking"", ""boardgame"", ""photography"", ""gaming"", ""coding""]",INTJ,2025-08-09 11:18:51,2025-08-09 11:18:51
1744,1744,normal,often,often,daily,vegan,ok,luxury,aggressive,"[""citywalk""]","[""gaming"", ""football"", ""basketball"", ""movie"", ""music"", ""cooking""]",INTJ,2025-07-07 11:18:51,2025-07-07 11:18:51
1745,1745,late,often,often,none,keto,allergic,balanced,conservative,"[""mountain"", ""desert"", ""roadtrip""]","[""boardgame"", ""hiking"", ""basketball""]",ENFP,2025-07-21 11:18:51,2025-07-21 11:18:51
1746,1746,normal,often,never,daily,vegan,reject,luxury,conservative,"[""island"", ""desert"", ""roadtrip""]","[""boardgame"", ""yoga"", ""photography"", ""gaming""]",INTJ,2025-06-19 11:18:51,2025-06-19 11:18:51
1747,1747,normal,often,occasionally,daily,normal,ok,frugal,aggressive,"[""roadtrip"", ""island""]","[""running"", ""basketball"", ""yoga"", ""boardgame"", ""coding"", ""gaming""]",ISTP,2025-08-11 11:18:51,2025-08-11 11:18:51
1748,1748,normal,never,often,weekly,vegetarian,love,balanced,conservative,"[""sea"", ""island"", ""mountain""]","[""movie"", ""football"", ""cooking"", ""hiking""]",ISFJ,2025-08-22 11:18:51,2025-08-22 11:18:51
1749,1749,late,occasionally,never,weekly,keto,allergic,frugal,aggressive,"[""citywalk""]","[""gaming"", ""running"", ""coding"", ""football""]",ISTP,2025-08-08 11:18:51,2025-08-08 11:18:51
1750,1750,late,often,occasionally,none,vegetarian,ok,frugal,balanced,"[""citywalk""]","[""yoga"", ""running"", ""music"", ""basketball"", ""cooking"", ""coding""]",ISTP,2025-08-06 11:18:51,2025-08-06 11:18:51
1751,1751,early,never,never,none,low_carb,allergic,frugal,balanced,"[""roadtrip""]","[""travel"", ""photography"", ""basketball"", ""movie""]",ISTP,2025-06-19 11:18:51,2025-06-19 11:18:51
1752,1752,late,never,never,daily,vegan,ok,luxury,balanced,"[""mountain"", ""museum"", ""desert""]","[""reading"", ""running"", ""boardgame""]",,2025-06-16 11:18:51,2025-06-16 11:18:51
1753,1753,early,never,often,weekly,normal,ok,frugal,conservative,"[""sea""]","[""hiking"", ""reading"", ""gaming"", ""running""]",,2025-07-01 11:18:51,2025-07-01 11:18:51
1754,1754,early,often,often,none,halal,allergic,balanced,aggressive,"[""sea"", ""citywalk""]","[""movie"", ""travel"", ""coding"", ""football""]",ENFP,2025-08-05 11:18:51,2025-08-05 11:18:51
1755,1755,normal,occasionally,never,none,keto,ok,luxury,conservative,"[""sea"", ""museum""]","[""running"", ""boardgame"", ""coding"", ""basketball""]",INTJ,2025-09-03 11:18:51,2025-09-03 11:18:51
1756,1756,normal,occasionally,occasionally,daily,halal,ok,luxury,balanced,"[""sea"", ""island"", ""roadtrip""]","[""hiking"", ""running"", ""photography""]",INTJ,2025-06-29 11:18:51,2025-06-29 11:18:51
1757,1757,normal,occasionally,often,daily,low_carb,allergic,luxury,balanced,"[""museum"", ""citywalk"", ""roadtrip""]","[""gaming"", ""cooking"", ""movie""]",ISTP,2025-08-02 11:18:51,2025-08-02 11:18:51
1758,1758,late,occasionally,occasionally,weekly,halal,ok,luxury,aggressive,"[""mountain"", ""island""]","[""photography"", ""hiking"", ""movie"", ""yoga""]",ENTP,2025-07-20 11:18:51,2025-07-20 11:18:51
1759,1759,early,never,occasionally,3+weekly,normal,allergic,balanced,aggressive,"[""sea""]","[""coding"", ""running"", ""music"", ""photography""]",,2025-09-08 11:18:51,2025-09-08 11:18:51
1760,1760,early,occasionally,never,daily,low_carb,ok,luxury,aggressive,"[""museum""]","[""football"", ""basketball"", ""coding"", ""photography"", ""cooking""]",ENFP,2025-09-02 11:18:51,2025-09-02 11:18:51
1761,1761,late,occasionally,occasionally,3+weekly,vegan,love,frugal,balanced,"[""museum"", ""citywalk""]","[""running"", ""travel""]",ENTP,2025-07-04 11:18:51,2025-07-04 11:18:51
1762,1762,early,occasionally,occasionally,3+weekly,vegan,allergic,frugal,aggressive,"[""citywalk""]","[""hiking"", ""running"", ""coding"", ""travel"", ""reading"", ""photography""]",,2025-07-17 11:18:51,2025-07-17 11:18:51
1763,1763,late,often,occasionally,3+weekly,low_carb,ok,balanced,balanced,"[""desert"", ""roadtrip""]","[""boardgame"", ""movie"", ""cooking""]",ISTP,2025-09-10 11:18:51,2025-09-10 11:18:51
